,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,Phase
135,0.00075703,-0.00043554,3.215e-05,-0.00951745,-0.0054726,-0.00048091,0.00075512,-0.00033495,2.928e-05,-0.00698739,-0.00425363,-0.00035534,2.673e-05,4.78e-06,1.102e-05,-0.00434521,-0.00138062,-0.00041463,8.1e-07,2.4e-06,6.03e-06,-0.00172043,-0.00091324,-0.00014264,0.00087397,0.010989200000000001,0.00082659,0.008187999999999999,2.931e-05,0.00457808,6.54e-06,0.00195301,'D'
4650,-0.00095347,0.00015984,4.133e-05,-0.00082893,-0.00045243,0.00011119,-0.00042314,-1.236e-05,6.61e-05,-0.00057512,-0.00012804,5.915e-05,-3.948e-05,7.77e-06,9.8e-07,0.00014273,6.192e-05,-2.129e-05,-3.363e-05,1.996e-05,4.22e-06,0.00011505,2.94e-05,-1.7199999999999998e-05,0.00096766,0.00095089,0.00042845,0.00059216,4.025e-05,0.00015703,3.933e-05,0.00011998,'D'
1887,-0.00043752,0.00026864,-6.147e-05,-0.0009072,0.00034941,1.031e-05,-0.00065199,0.0003525,-5.467e-05,-0.00044776,0.00027148,0.00016012,-1.158e-05,5.934e-05,3.39e-06,0.00013282,0.00010972,-8.21e-06,9.006e-05,0.00012488,-2.514e-05,9.551e-05,0.00012437,9.372e-05,0.00051708,0.00097222,0.0007432000000000001,0.00054757,6.055e-05,0.00017247,0.00015601,0.00018268,'D'
1858,-0.00011639,0.00070821,-8.145e-05,-0.00028314,0.0003495,-2.618e-05,-0.00042098,0.00019093,-1.202e-05,-0.00015207,0.0002579,-3.484e-05,3.324e-05,0.00021472,-2.087e-05,-4.591e-05,0.00011914,-3.14e-06,0.00106203,-0.00127104,0.00010037,-2.214e-05,9.875e-05,-3.97e-06,0.00072232,0.00045056,0.00046241,0.00030141,0.00021828,0.00012772,0.00165938,0.00010128,'D'
1924,-0.00019941,-0.00057041,8.190000000000001e-05,-0.00029794,-0.0005512000000000001,6.722e-05,-8.094e-05,-0.00044914,9.045e-05,-0.00016398,-0.00049316,0.00010941,3.384e-05,-6.46e-06,1.72e-06,5.267e-05,5.68e-06,-4.17e-06,-6.08e-05,3.852e-05,1.034e-05,-0.00300292,-0.00164191,0.00033667,0.00060979,0.00063017,0.00046525,0.0005311,3.449e-05,5.314e-05,7.272e-05,0.00343901,'D'
3411,0.00013497,-0.00018777,-6.633e-05,-0.00048554,4.496e-05,4.035e-05,0.00010033,-0.00014979,-3.934e-05,-0.00015181,0.00011937,-2.777e-05,3.11e-06,-1.239e-05,-6.17e-06,6.89e-06,-3.55e-06,-7.8e-07,-1.2e-07,-1.5e-07,-1.84e-06,5.72e-06,-3.81e-06,4.2e-07,0.00024057,0.00048928,0.00018453,0.00019511,1.419e-05,7.79e-06,1.85e-06,6.89e-06,'D'
956,-0.00531851,0.000834,3.55e-06,-9.565e-05,-1.771e-05,-4.33e-06,-0.00192126,0.00019424,4.638e-05,0.00032046,-0.00017112,5.384e-05,-0.00012772,0.00018424,-1.254e-05,5.776e-05,1.684e-05,2.81e-06,0.00011599,3.659e-05,-5.84e-06,-1.408e-05,2.483e-05,7.400000000000001e-06,0.00538351,9.737e-05,0.00193161,0.00036725,0.00022453,6.023e-05,0.00012177,2.948e-05,'D'
2974,-0.01243966,-0.02372959,0.00078812,0.0013812999999999998,-0.00062862,0.00025911,-0.01238207,-0.02012741,0.00160151,0.00561931,-0.00439993,0.00081334,-0.00733955,-0.01483692,0.0003744,-0.00168549,-0.00077586,-0.00023949,-0.00630815,-0.00780929,0.00149961,-0.00061177,-0.0023052,0.00013591,0.0268041,0.00153957,0.02368529,0.00718314,0.01655727,0.00187088,0.01015021,0.00238887,'H'
2913,0.00029842,-0.00015948,-3.09e-05,0.00012209999999999999,-8.026e-05,-1.003e-05,0.00029101,-0.00015728,-2.99e-05,-3.614e-05,-0.00019313,-1.955e-05,-5.865e-05,-8.88e-06,2.97e-06,-0.00010217,4.726e-05,5.15e-06,-5.705e-05,-9.37e-06,2.76e-06,1.267e-05,1.588e-05,2.196e-05,0.00033977,0.00014646,0.00033215,0.00019745,5.939e-05,0.00011269,5.788e-05,2.992e-05,'H'
4827,0.0008862999999999999,-0.00025164,-0.00021953,3.111e-05,-0.00025451,-0.00012904,0.00111186,-0.00028173,-0.00031889,2.091e-05,-0.00042254,-0.00014668,-0.00014235,5.792e-05,2.625e-05,2.875e-05,3.444e-05,1.248e-05,-8.553e-05,3.653e-05,1.336e-05,1.379e-05,3.089e-05,6.54e-06,0.00094712,0.00028705,0.0011905,0.00044777,0.00015591,4.657e-05,9.396e-05,3.445e-05,'D'
1753,-0.00048651,0.00058875,2.061e-05,0.00020213,0.00050468,-4.591e-05,-8.707e-05,0.00059482,-8.97e-06,3.5e-05,0.00074402,-5.870000000000001e-05,-3.246e-05,-0.0004376,1.95e-05,-4.57e-05,-6.626e-05,-5.3e-07,-0.00019898,-0.00042547,4.831e-05,4.225e-05,-0.00019379,6.4e-06,0.00076403,0.00054558,0.00060122,0.00074715,0.00043924,8.05e-05,0.00047217,0.00019845,'D'
1165,0.01304847,0.00336515,-0.00117399,0.00585728,0.00018198,0.00062616,0.01478057,-0.00137783,-0.00090911,0.00446544,9.464e-05,0.00044261,0.00882514,0.00347049,-0.00077319,0.00078483,0.00301895,-0.00011320000000000001,0.00654913,0.00126917,-0.00065937,5.283e-05,0.00187387,4.37e-06,0.01352646,0.00589346,0.01487247,0.00448831,0.00951448,0.00312135,0.00670348,0.00187462,'D'
6106,0.01843768,-0.00271875,-0.038489800000000005,-0.0035847,0.00075914,0.00405637,0.01988512,-0.00200641,-0.04750564,-0.00314241,0.00142721,0.0034551,0.00603239,-0.00122557,-0.01173891,-0.00061634,4.664e-05,0.00193618,0.00534628,-0.0012045,-0.01265249,-0.00066005,0.00023836,0.00154713,0.04276452,0.00546631,0.05153862,0.00488359,0.01325495,0.00203245,0.01378836,0.00169885,'D'
998,-0.01688072,-0.00123352,0.00126747,-0.00050019,-0.00017483,-8.221e-05,-0.01007855,0.00441932,0.00158606,0.00207824,-0.00053547,0.0001254,-0.00423161,-0.0014317,0.00013852,-4.0600000000000004e-05,-1.734e-05,-4.25e-06,-0.00203753,0.00039193,0.00024133,3.651e-05,-2.495e-05,-1.7e-06,0.01697312,0.0005362,0.01111859,0.00214978,0.004469399999999999,4.435e-05,0.00208887,4.425e-05,'D'
4855,0.00022916,-0.00018504,-9.988e-05,0.00027317,8.268e-05,0.00010121,0.00013952,-0.00010061,-7.631e-05,0.00022377,8.094e-05,8.815e-05,-3.96e-06,7.12e-06,1.52e-06,-2.4e-06,1.27e-06,-2.08e-06,-4.52e-06,5e-06,1.64e-06,-4.62e-06,6.6e-07,-2.33e-06,0.00031102,0.00030282,0.00018818,0.00025377,8.29e-06,3.42e-06,6.94e-06,5.21e-06,'D'
1772,-3.083e-05,0.00058701,-1.555e-05,-3.109e-05,0.00074556,-8.133e-05,-9.617e-05,0.00017346,-5.04e-06,-2.688e-05,0.0006949,-6.9e-05,6.439e-05,0.00057246,-1.066e-05,-4.73e-06,4.425e-05,-3.84e-06,-7.1e-07,9.558e-05,-1.618e-05,-7.22e-06,4.224e-05,-4.9000000000000005e-06,0.00058802,0.00075062,0.0001984,0.00069883,0.00057617,4.467e-05,9.694e-05,4.314e-05,'D'
2117,0.00550931,-0.001233,-0.00060264,0.00075132,0.00016408,0.00074788,-0.00376604,0.00347807,0.00044740000000000003,0.00143904,-0.00043398,0.00050199,0.00558709,-0.00362264,-0.00027744,-0.00130664,-0.00057835,0.00024086,7.433e-05,2.103e-05,0.00013714,-0.00131438,-0.00099954,0.00023971,0.00567767,0.00107272,0.00514589,0.00158467,0.00666454,0.00144908,0.0001574,0.00166858,'D'
9228,0.0012753,-0.00055503,-0.00042127,-0.00017272,0.00032906,-4.491e-05,0.0005108000000000001,-0.00013859999999999998,6.33e-06,-0.00018089,0.00033954,-4.627e-05,0.00099015,0.00178835,-0.00020966,0.00014997,1.502e-05,2.397e-05,0.00103261,0.0016765999999999999,-0.00014184,0.00015166,1.29e-05,2.425e-05,0.00145324,0.00037434,0.00052931,0.00038749,0.00205488,0.00015261,0.00197418,0.00015413,'D'
4123,-0.00055392,-8.605e-05,-0.00017309999999999998,-0.00156862,0.01084264,-0.00200189,0.00026215,-0.00013815,-7.428e-05,-0.00031815,0.00826502,-0.0015299,2.795e-05,-4.43e-06,3.75e-06,0.00035605,-0.00071095,0.00019314,-3.79e-06,2.15e-06,1.29e-06,0.00030969,-0.00055213,0.00021363,0.00058668,0.01113692,0.0003055,0.00841145,2.855e-05,0.00081824,4.55e-06,0.00066813,'D'
492,-0.00021994,0.00045043,-7.231e-05,-0.005568699999999999,-0.00348642,-0.00079586,-0.00144505,0.00013665,8.25e-06,-0.00378197,-0.00298902,-0.00052552,3.11e-06,-2.3800000000000003e-05,3.32e-06,-0.00059222,-0.00036738,-1.749e-05,-0.00052305,0.00012029,-3.076e-05,-0.00037764,-0.00032864,6.66e-06,0.00050645,0.00661807,0.00145152,0.0048491,2.423e-05,0.00069714,0.00053758,0.00050066,'D'
4932,0.00808979,0.01281028,-0.00243327,-0.00048328,-6.207e-05,-0.00045187,0.00363871,0.00296745,-0.00054422,0.0015765999999999998,-0.00057569,-0.00030557,0.00023869,0.00033638,-0.00011618,-0.00052311,0.0002168,0.00010039,-6.759999999999999e-05,-0.00020215,1.844e-05,8.327e-05,9.3e-06,-1.847e-05,0.01534499,0.00066453,0.00472675,0.00170601,0.00042851,0.00057508,0.00021395,8.58e-05,'H'
9613,0.00121349,-0.00045874,-5.51e-06,0.0016047999999999998,-0.00085896,0.00021561,0.00249083,0.00762712,-0.00057082,0.00024239999999999998,-0.00250259,-8.369e-05,-4.271e-05,-9.94e-06,-6.001e-05,0.00248084,-0.00118914,0.00031999,0.00036171,0.00238174,-0.00029135,-0.00068805,0.00017033,1.977e-05,0.00129732,0.00183294,0.00804382,0.00251569,7.432e-05,0.00276966,0.0024265999999999997,0.0007091,'H'
6908,0.00060798,-0.00064639,-0.00264354,-0.00106175,-0.00070955,0.00387492,-0.00191559,-0.00067299,-0.00402959,-0.00103152,-0.00062325,0.00485124,0.00017643,-0.00012804,-0.00044449,0.00015889999999999999,0.00034074,-0.00030896,-0.00025368,-0.00014614,-0.00032099,0.00024773,0.00029711,-0.00041655,0.00278851,0.00407993,0.0045122,0.004998699999999999,0.00049507,0.00048663,0.00043444,0.00056847,'D'
9226,0.00190572,0.00509247,-0.00051216,-0.0005738,-5.74e-06,-8.812e-05,0.00151929,0.00268779,-0.00029319999999999997,-0.00059623,2.263e-05,-9.18e-05,0.00063203,0.00145745,-0.00015216,-9.800000000000001e-06,5.984e-05,-6.63e-06,0.0005336000000000001,0.00081073,-9.285e-05,-4.34e-06,5.294e-05,-5.73e-06,0.00546144,0.00058055,0.00310136,0.00060368,0.00159586,6.1e-05,0.000975,5.343e-05,'D'
9675,0.00287975,0.00388933,-0.00031508,-0.00061411,-0.00105744,-0.00024654,0.00455848,0.00378862,-0.00038724,-0.00647053,-0.01232311,-0.00176915,-0.00017124,-0.00046327,6.608e-05,-7.681e-05,-4.436e-05,-3.516e-05,-0.00051528,-0.00024125,9.227e-05,0.0019881,0.00244593,0.00080005,0.00484965,0.00124743,0.00593998,0.01403057,0.00049831,9.541e-05,0.0005763999999999999,0.00325195,'H'
1682,-0.00140576,-0.00037545,0.0002056,0.01283665,0.00443443,0.00135615,-0.00139844,-0.00040062,0.00020584,-0.00166045,-0.00078011,0.00065888,-0.00021373,-0.0002158,5.812e-05,0.00160995,0.00054949,0.00052325,-0.00021283,-0.00021884,5.817e-05,-0.00097407,-0.00039062,0.00032627,0.00146949,0.01364855,0.00146919,0.0019493,0.00030924,0.00177979,0.00031076,0.00109902,'D'
3177,0.00058814,0.00174895,0.00029648,-0.00094242,0.0018851,0.00022867,0.00038679,0.00154016,0.00011515,-0.00081377,0.00150322,0.00015862,4.24e-06,-4.96e-05,-1.4300000000000002e-05,7.775e-05,-9.740000000000001e-05,-1.399e-05,-2.86e-06,-4.664e-05,-1.39e-05,7.206e-05,-3.868e-05,-1.032e-05,0.00186886,0.00211992,0.00159216,0.0017167000000000003,5.179e-05,0.00012541,4.875e-05,8.243e-05,'H'
1600,-0.00041858,-0.00035180000000000004,0.00010112,0.00208288,-0.00124062,-0.00095732,-0.00044553,-0.0004158,8.597e-05,0.00337495,-0.00211178,-0.00040502,-3.847e-05,5.601e-05,-1.081e-05,0.0023075,-0.00066137,-3.16e-06,-3.982e-05,5.246e-05,-8.97e-06,0.00126199,-0.00046892,-0.00013562,0.00055606,0.00260653,0.00061545,0.00400175,6.879999999999999e-05,0.00240041,6.647e-05,0.0013530999999999999,'D'
3008,-4.394e-05,-4.729e-05,3.83e-06,-2.595e-05,3.833e-05,-2.51e-06,-2.124e-05,-4.502e-05,9.14e-06,-3.226e-05,3.161e-05,1.54e-06,2.69e-06,-6.2e-07,-3.1e-07,1.28e-06,-2.1000000000000002e-06,4.4e-07,2.68e-06,1e-08,-2.4e-07,2.48e-06,-8.29e-06,1.02e-06,6.467e-05,4.636e-05,5.061e-05,4.519e-05,2.78e-06,2.5e-06,2.69e-06,8.71e-06,'D'
9503,-7.778e-05,-0.00065023,0.00013464,-0.00114234,0.00102328,-0.00019346,1.052e-05,-2.247e-05,8.466e-05,-0.00116809,0.0010683,-0.00019685,-3.515e-05,-0.00022357,2.997e-05,-0.00021840000000000002,0.00036859,-4.803e-05,-6.61e-06,-4.286e-05,1.591e-05,-0.00021514,0.0004032,-5.056e-05,0.00066856,0.00154579,8.822e-05,0.00159513,0.0002283,0.00043112,4.6200000000000005e-05,0.0004598,'D'
3839,-0.00205173,-0.00040627,2.725e-05,0.0010329,-0.00172545,0.00027788,-0.00092205,-0.00026331,5.058e-05,0.00095323,-0.00118499,0.00036144,4.185e-05,1.671e-05,3.5e-07,6.964e-05,-6.159e-05,7.38e-06,1.193e-05,8.5e-06,-9.4e-07,8.651e-05,-7.804e-05,2.047e-05,0.00209175,0.00203009,0.00096024,0.00156316,4.507e-05,9.326e-05,1.468e-05,0.00011829,'D'
1710,-0.00036036,-2.637e-05,8.299e-05,0.00057524,-0.00012027,-2.319e-05,-0.00035849,-3.291e-05,8.304e-05,0.00046182,-6.298e-05,3.25e-06,1.372e-05,-1.021e-05,-5e-07,5.03e-05,-2.708e-05,-5.28e-06,1.399e-05,-1.116e-05,-4.9e-07,4.154e-05,-1.629e-05,-3.42e-06,0.00037073,0.00058814,0.00036945,0.00046611,1.711e-05,5.736e-05,1.7899999999999998e-05,4.475e-05,'D'
9155,-0.00069204,-0.00360723,-1.649e-05,0.00283824,-0.01443413,-0.00129677,0.00312282,0.0003184,0.00064611,-0.00347405,-0.00296842,0.00046983,-0.00124438,-0.00075579,-0.00034759,0.00024671,-0.00071099,6.099e-05,-0.00012162,-0.0004125,1.389e-05,-0.00044436,-0.00102474,9.808e-05,0.00367305,0.01476758,0.00320481,0.00459361,0.00149683,0.00075505,0.00043028,0.00112124,'H'
9240,0.00046195,0.00098636,-9.382e-05,-2.311e-05,0.00034903,-2.422e-05,0.0004071000000000001,0.00049439,-5.494e-05,4.889e-05,6.391e-05,1.37e-06,-0.00060853,-0.00143469,0.00015780000000000001,2.79e-06,0.00010523,-5.59e-06,-0.00053228,-0.00098628,0.00012002,2.465e-05,-6.74e-06,4.79e-06,0.00109321,0.00035063,0.00064278,8.047e-05,0.00156638,0.00010542,0.00112715,2.6000000000000002e-05,'D'
1535,0.00649363,0.00210498,-0.00153021,0.00037621,7.532e-05,2.674e-05,-0.00513736,0.00307784,-0.00124174,0.00037326,1.207e-05,2.747e-05,0.0010592000000000002,0.00033846,-0.00024713,0.00293371,-0.00051559,0.00023823,-0.00081985,0.00050024,-0.00020112,-1.136e-05,4.43e-06,-1.03e-06,0.00699569,0.00038461,0.00611617,0.00037447,0.00113909,0.00298818,0.00098125,1.224e-05,'D'
7632,0.00027221,0.00130311,0.00011217,-0.00068615,-0.00112573,7.981e-05,-0.00170804,-0.00117825,-0.00065654,-0.00030399,-0.0011572000000000002,-0.0002224,4.971e-05,0.00020724,1.01e-05,8.400000000000001e-06,3.955e-05,-3.431e-05,-2.419e-05,-2.544e-05,-1.471e-05,4.004e-05,0.00018322,2.014e-05,0.00133595,0.00132077,0.0021763999999999998,0.00121696,0.00021336,5.303e-05,3.806e-05,0.00018863,'H'
4797,0.00017555,0.00013457,-3.765e-05,0.00023944,0.00013159999999999997,-2.705e-05,0.00013988,0.00020036,-5.639e-05,-0.0001065,1.059e-05,-5.528e-05,-4.34e-06,-8.08e-06,1.5e-07,-6.19e-06,-8.17e-06,2.4e-07,-5.84e-06,-1.048e-05,1.15e-06,-1.065e-05,-5.13e-06,-3.1e-07,0.00022438,0.00027456,0.00025078,0.00012046,9.17e-06,1.025e-05,1.205e-05,1.183e-05,'H'
714,-0.0006061,-0.00106752,0.00015830000000000003,0.00684598,0.00594714,-0.00043416,-0.00037274,-0.00105333,0.00021284,0.0004886000000000001,-0.00142101,0.00021566,-0.00031096,-0.00056705,-1.519e-05,-1.398e-05,-4.784e-05,6.66e-06,0.0002375,0.00012961,-3.461e-05,5.226e-05,-1.369e-05,-1.51e-06,0.00123775,0.00907879,0.00113743,0.00151806,0.00064689,5.028e-05,0.00027277,5.404e-05,'D'
119,1.666e-05,0.00015781,6.927e-05,-0.00102694,-0.00016227,-2.362e-05,0.00014983,0.00011525,0.00010348,0.00043651,2.669e-05,-4.596e-05,7.021e-05,5.983e-05,-1.456e-05,2.32e-06,1.86e-06,-1.17e-06,6.588e-05,4.819e-05,-1.533e-05,8.52e-06,-3.56e-06,-1.8e-07,0.00017315,0.00103995,0.00021549999999999998,0.00043974,9.339e-05,3.19e-06,8.306e-05,9.24e-06,'D'
4047,-0.00183,0.00024385,-4.305e-05,-0.00011952,-0.00077068,0.00046804,-3.257e-05,-9.988e-05,-4.42e-06,-0.00016975,-0.00039848,0.00025081,-2.395e-05,1.314e-05,-4.77e-06,2.904e-05,-0.00019614,0.00011888,-6e-06,1.888e-05,1.96e-06,8.1e-06,-7.543e-05,5.754e-05,0.00184668,0.00090956,0.00010515,0.0005005,2.774e-05,0.00023119,1.991e-05,9.522e-05,'D'
3225,-0.00540133,0.00139536,-0.00023434,0.00058703,-0.00040731,-5.831e-05,-0.00565479,0.00158113,-0.00023116,0.00146837,-0.00082363,-0.00033855,0.00075265,-0.00013131,2.943e-05,-4.537e-05,-7.34e-06,1.191e-05,0.00061799,-0.00030884,5.932e-05,-0.00012590000000000002,1.141e-05,3.838e-05,0.00558358,0.00071687,0.00587622,0.00171729,0.00076459,4.748e-05,0.00069341,0.00013211,'D'
4004,0.00352526,0.00046956,0.00010646,0.00051346,2.231e-05,0.00011228,0.00015281,0.00011850000000000001,4.8700000000000005e-05,0.00054838,1.873e-05,0.00010023,0.00043991,6.346e-05,2.002e-05,6.502e-05,1.436e-05,1.624e-05,9.2e-07,-2.6e-07,3.01e-06,6.749e-05,2.1e-07,2.114e-05,0.00355798,0.00052606,0.00019941,0.00055778,0.00044492,6.854e-05,3.16e-06,7.073e-05,'D'
8418,0.004312399999999999,-0.00016187,-0.00025727,0.00441616,-0.00275377,0.00148623,0.00162506,-0.00156406,0.00023772,0.00907672,-0.00211716,0.00132703,-0.00011493,0.00185659,-1.094e-05,0.00320698,0.00011442,0.00079618,-0.00053326,0.00110743,0.00015406,0.00470444,0.00032278,0.00074423,0.00432309,0.00541244,0.00226795,0.00941436,0.00186018,0.00330631,0.00123875,0.00477386,'D'
3868,-0.0007264,-6.72e-06,2.639e-05,-0.00113619,-0.00032776,-0.00024701,-0.00113141,7.937e-05,8.588e-05,-0.00066626,-7.763e-05,-0.00019458,-0.00086678,0.00023086,-1.141e-05,2.891e-05,5.475e-05,1.04e-05,-0.00079968,0.00020393,-6.28e-06,9.13e-06,3.147e-05,4.06e-06,0.00072691,0.00120804,0.00113744,0.00069842,0.00089708,6.278e-05,0.0008253000000000001,3.302e-05,'D'
4789,0.00011911,0.00021269,1.41e-06,0.00018592,0.0001594,-1.6e-06,0.00030261,0.00027513,-4.037e-05,-9.616e-05,4.768e-05,-4.93e-05,9.19e-06,8.8e-07,-2.83e-06,9.66e-06,2.97e-06,-9.9e-07,1.07e-06,-9.5e-07,-6.3e-07,1.041e-05,3.8e-06,-1.85e-06,0.00024377,0.0002449,0.00041098,0.00011812,9.66e-06,1.016e-05,1.57e-06,1.124e-05,'H'
2745,-0.01153915,0.00614159,0.00054145,0.00039012,0.00022939,6.028e-05,-0.01151831,0.00614705,0.00053976,0.00036541,0.00014234,4.097e-05,-0.00760317,0.00409684,0.00028085,3.233e-05,-4.711e-05,1.485e-05,-0.00759895,0.00409795,0.00028049,5.957e-05,-4.116e-05,5.49e-06,0.01308298,0.00045656,0.0130671,0.00039429,0.00864125,5.903e-05,0.00863805,7.262e-05,'D'
5175,6.603e-05,-0.00651195,-0.00046409,-0.00050185,-0.00367531,-0.00031954,-0.00187816,-0.00570647,-0.000323,-0.00061127,-0.00254836,-0.00022370000000000002,-1.37e-06,-3.356e-05,9.09e-06,0.00013715,-4.129e-05,-1.498e-05,-0.00017023,-9.438e-05,8.81e-06,0.00012648,-5.28e-05,-1.828e-05,0.0065287999999999995,0.00372316,0.00601628,0.00263018,3.48e-05,0.00014401,0.00019484,0.00013828,'H'
1980,5.809e-05,2.943e-05,8.58e-06,0.00089227,0.00017552,-0.00010889,0.0033983000000000004,-0.0030041,1.158e-05,0.0025618999999999998,0.00017328,-0.00052399,3.5e-07,-3.239e-05,4.25e-06,-0.00077079,0.00033906,0.00054328,0.00099057,-0.00087946,-9.82e-06,-3.802e-05,1.632e-05,-4.44e-05,6.568e-05,0.00091587,0.00453577,0.00262067,3.267e-05,0.00100212,0.00132468,6.069e-05,'D'
9018,0.00130248,-0.00237577,-0.00012445,0.00024476,0.00068296,-7.083e-05,0.00111484,-0.00037303,-0.00049426,0.00030506,0.00069307,-5.008e-05,0.00199324,0.00360045,-0.00044791,-7.63e-06,0.00035664,-3.401e-05,0.00178645,0.00204622,-0.0003301,-1.213e-05,0.00035136,-3.502e-05,0.00271224,0.00072894,0.00127527,0.00075889,0.00413968,0.00035834,0.00273631,0.00035329999999999997,'D'
9242,-0.00245993,-0.00489215,0.00051591,-8.7e-05,0.00039924,-2.092e-05,-0.00215614,-0.00295361,0.00035556,-7.134e-05,0.00015812,-5.66e-06,-9.479e-05,-0.00021043,1.667e-05,7.03e-06,-2.283e-05,4.47e-06,-8.662e-05,-0.00015556,1.224e-05,9.25e-06,-2.48e-06,3.1e-06,0.00550005,0.00040915,0.00367413,0.00017356,0.00023140000000000001,2.4299999999999998e-05,0.00017847,1.007e-05,'D'
2730,0.00054382,-0.00205904,-0.00035565,-4.343e-05,-0.00328359,-0.00061346,-0.00045601,-0.00095247,-0.00035139,0.00014655,-0.00258958,-0.00049675,-0.00302628,-0.00404114,0.0007131,0.001929,-0.00039534,4.192e-05,-5.182e-05,-0.00017583,-2.565e-05,0.00154309,-0.00032255,8.06e-05,0.00215914,0.00334069,0.00111293,0.00264086,0.00509879,0.00196954,0.00018509,0.0015785,'D'
1869,-9.702e-05,6.532e-05,-3.131e-05,-0.0001306,0.00028139999999999996,-2.285e-05,0.00025238,-0.00059219,6.831e-05,-0.00022119999999999998,0.00019796,-7.149e-05,1.59e-06,4.452e-05,-5.36e-06,-2.305e-05,6.349e-05,-3.05e-06,-0.00015585,-2.332e-05,-1.748e-05,4.79e-06,3.451e-05,-6.74e-06,0.00012108,0.00031107,0.00064734,0.00030533,4.487e-05,6.762e-05,0.00015855,3.549e-05,'D'
436,-0.02011216,-0.00854172,-0.00169695,-0.00123365,0.00136355,2.17e-06,-0.01571787,-0.0081483,-0.00226703,-0.00170243,-0.00137447,-0.00038310000000000004,-0.00675068,-0.00195656,-0.00053849,-0.00050797,0.00020276,-1.195e-05,-0.00562228,-0.00203107,-0.00068874,5.372e-05,3.701e-05,-2.81e-06,0.02191665,0.00183879,0.01784897,0.00222131,0.00704909,0.00054707,0.00601745,6.53e-05,'D'
8582,-0.00181465,-0.00026029,0.0003031,-0.00064719,-0.00128274,0.00011372,-0.00161416,-3.26e-06,9.445e-05,-0.00029032,-0.00096871,-0.00030697,9.97e-05,-9.166e-05,3.95e-06,1.313e-05,4.809e-05,-2.578e-05,0.00010184,-6.159e-05,1.9e-05,-7.785e-05,0.00380926,0.00049681,0.00185811,0.00144125,0.00161692,0.00105684,0.00013549,5.612e-05,0.00012052,0.00384231,'H'
934,0.0008612,0.00461222,-0.0005177000000000001,0.00046978,0.00145215,-4.282e-05,0.00184608,0.00265641,-0.0004312,0.00071848,0.00146259,-1.408e-05,0.00023782,0.00107767,-9.581e-05,-9.51e-05,0.00027711,2.848e-05,0.00025778,0.00104316,-8.976e-05,4.968e-05,0.00039219,1.48e-06,0.0047204,0.00152685,0.0032635,0.00162959,0.00110775,0.00029436,0.00107828,0.00039533,'D'
27,-0.00034172,5.516e-05,-1.79e-06,0.00022221,7.840000000000001e-05,-9.16e-06,0.00017785,0.00013934,-2.128e-05,0.00022384,7.979999999999999e-05,-8.88e-06,2.807e-05,-3.925e-05,-1.7e-07,6.86e-05,-3.254e-05,-5.91e-06,0.00010335,7.408e-05,-1.631e-05,6.638e-05,-3.412e-05,-6.34e-06,0.00034615,0.00023581,0.00022693,0.00023781,4.826e-05,7.616e-05,0.00012819999999999997,7.491e-05,'D'
3146,-0.0002124,0.00035147,2.737e-05,-0.00039612,0.0012257,-0.00022555,-0.00155056,0.00131322,-3.807e-05,0.00084997,0.00084629,-0.00032809,0.00048259,-0.00027173,-7.3e-07,0.0005275000000000001,-0.00018627,4.405e-05,0.00030472,-0.00026822,1.555e-05,-5.861e-05,-4.781e-05,2.524e-05,0.00041157,0.00130772,0.0020323,0.0012435,0.00055383,0.00056115,0.00040625,7.974e-05,'D'
1762,0.00012669,-0.00122056,1.39e-05,7.543e-05,-7.894e-05,-2.658e-05,-9.809e-05,-0.00120134,8.763e-05,8.105e-05,-0.00010369,-2.495e-05,9.58e-06,3.386e-05,-3.2e-07,-3.47e-06,-2.62e-06,2.17e-06,1.576e-05,3.255e-05,-4.12e-06,-3.22e-06,-1.81e-06,2.58e-06,0.0012272000000000001,0.00011237,0.00120852,0.00013396,3.519e-05,4.86e-06,3.64e-05,4.51e-06,'D'
1167,0.00519631,0.00121635,-0.00101385,0.00548098,-0.00132373,0.00078201,0.00942654,0.00184413,-0.00142892,0.00420159,-0.00097524,0.00055507,-0.00255747,-0.00070052,5.055e-05,0.00022462,0.00021174,2.698e-05,-0.00176304,0.00104379,-0.00017028,0.00017604,0.00016629,1.987e-05,0.00543222,0.00569254,0.00971094,0.00434886,0.00265216,0.00030986,0.00205592,0.00024297,'D'
7718,-0.00075447,-3.831e-05,3.841e-05,-0.00049017,-0.00028131,-0.00018907,-0.00076079,-4.534e-05,3.945e-05,-0.00048132,-0.00028959,-0.00018743,7.581e-05,-4.763e-05,-5.09e-06,3.255e-05,1.358e-05,1.182e-05,7.56e-05,-4.787e-05,-5.05e-06,3.286e-05,1.329e-05,1.188e-05,0.00075641,0.00059594,0.00076316,0.00059217,8.968e-05,3.72e-05,8.962e-05,3.739e-05,'D'
